family,p,approxlik,topprior,loss,lossWGD,dup,dupWGD
1944,0.7,-9.942486e+03,-6.995774e+00, 0,0,1,0
1944,0.8,-9.942430e+03,-6.995588e+00, 0,0,1,0
1944,0.9,-9.942509e+03,-6.995402e+00, 0,0,1,0
1944,1,-9.942392e+03,-6.995216e+00, 0,0,1,0
1945,0,-1.392553e+04,-2.060134e+01, 4,1,1,0
1945,0.1,-1.392327e+04,-1.839607e+01, 4,1,1,0
1945,0.2,-1.392263e+04,-1.775959e+01, 4,1,1,0
1945,0.3,-1.392229e+04,-1.737374e+01, 4,1,1,0
1945,0.4,-1.392197e+04,-1.709600e+01, 4,1,1,0
1945,0.5,-1.392178e+04,-1.687886e+01, 4,1,1,0
1945,0.6,-1.392153e+04,-1.670055e+01, 4,1,1,0
1945,0.7,-1.392139e+04,-1.654927e+01, 4,1,1,0
1945,0.8,-1.392129e+04,-1.641790e+01, 4,1,1,0
1945,0.9,-1.392116e+04,-1.630179e+01, 4,1,1,0
1945,1,-1.392140e+04,-1.619776e+01, 3,0,1,0
1946,0,-4.219295e+04,-3.999685e+01, 8,0,3,1
1946,0.1,-4.221676e+04,-4.010219e+01, 8,0,3,1
1946,0.2,-4.221687e+04,-4.021995e+01, 8,0,3,1
1946,0.3,-4.221723e+04,-4.035346e+01, 8,0,3,1
1946,0.4,-4.221715e+04,-4.050759e+01, 8,0,3,1
1946,0.5,-4.219354e+04,-4.068989e+01, 8,0,3,1
1946,0.6,-4.221729e+04,-4.091301e+01, 8,0,3,1
1946,0.7,-4.221777e+04,-4.120067e+01, 8,0,3,1
1946,0.8,-4.221807e+04,-4.160612e+01, 8,0,3,1
1946,0.9,-4.221889e+04,-4.229924e+01, 8,0,3,1
1946,1,-4.222146e+04,-4.407779e+01, 8,0,3,0
1948,0,-1.365356e+03,-2.297625e+01, 6,1,0,0
1948,0.1,-1.363150e+03,-2.077098e+01, 6,1,0,0
1948,0.2,-1.362514e+03,-2.013450e+01, 6,1,0,0
1948,0.3,-1.362128e+03,-1.974865e+01, 6,1,0,0
1948,0.4,-1.361850e+03,-1.947091e+01, 6,1,0,0
1948,0.5,-1.361633e+03,-1.925377e+01, 6,1,0,0
1948,0.6,-1.361455e+03,-1.907546e+01, 6,1,0,0
1948,0.7,-1.361304e+03,-1.892418e+01, 6,1,0,0
1948,0.8,-1.361172e+03,-1.879281e+01, 6,1,0,0
1948,0.9,-1.361056e+03,-1.867670e+01, 6,1,0,0
1948,1,-1.360444e+03,-1.857267e+01, 5,0,0,0
1949,0,-4.889033e+03,-4.262885e+01, 12,2,1,0
1949,0.1,-4.883676e+03,-3.821832e+01, 12,2,1,0
1949,0.2,-4.883246e+03,-3.694536e+01, 12,2,1,0
1949,0.3,-4.881962e+03,-3.617365e+01, 12,2,1,0
1949,0.4,-4.881095e+03,-3.561817e+01, 12,2,1,0
1949,0.5,-4.880660e+03,-3.518389e+01, 12,2,1,0
1949,0.6,-4.880304e+03,-3.482728e+01, 12,2,1,0
1949,0.7,-4.880939e+03,-3.452472e+01, 12,2,1,0
1949,0.8,-4.880676e+03,-3.426197e+01, 12,2,1,0
1949,0.9,-4.880444e+03,-3.402975e+01, 12,2,1,0
1949,1,-4.880351e+03,-3.382170e+01, 10,0,1,0
1950,0,-3.685164e+04,-7.441039e+01, 16,3,4,0
1950,0.1,-3.684492e+04,-6.769759e+01, 16,3,4,0
1950,0.2,-3.684302e+04,-6.569972e+01, 16,3,4,0
1950,0.3,-3.684142e+04,-6.446092e+01, 16,3,4,0
1950,0.4,-3.684052e+04,-6.355256e+01, 16,3,4,0
1950,0.5,-3.683997e+04,-6.283126e+01, 16,3,4,0
1950,0.6,-3.683934e+04,-6.223102e+01, 16,3,4,0
1950,0.7,-3.683883e+04,-6.171587e+01, 16,3,4,0
1950,0.8,-3.688387e+04,-6.408005e+01, 17,3,4,0
1950,0.9,-3.683810e+04,-6.086103e+01, 16,3,4,0
1950,1,-3.683603e+04,-4.668532e+01, 10,0,3,0
1954,0,-2.297727e+04,-6.406898e+01, 15,1,3,0
1954,0.1,-2.297836e+04,-6.176652e+01, 15,1,3,0
1954,0.2,-2.295357e+04,-5.824645e+01, 14,1,3,0
1954,0.3,-2.295333e+04,-5.777936e+01, 14,1,3,0
1954,0.4,-2.297503e+04,-6.022108e+01, 15,1,3,0
1954,0.5,-2.297475e+04,-5.993387e+01, 15,1,3,0
1954,0.6,-2.297593e+04,-5.969006e+01, 15,1,3,0
1954,0.7,-2.297572e+04,-5.947728e+01, 15,1,3,0
1954,0.8,-2.297553e+04,-5.928794e+01, 15,1,3,0
1954,0.9,-2.296720e+04,-7.203323e+01, 19,2,4,0
1954,1,-2.298824e+04,-7.456687e+01, 18,0,4,0
1955,0,-2.354290e+03,-1.449415e+01, 3,1,0,0
1955,0.1,-2.352085e+03,-1.228889e+01, 3,1,0,0
1955,0.2,-2.351448e+03,-1.165240e+01, 3,1,0,0
1955,0.3,-2.351062e+03,-1.126655e+01, 3,1,0,0
1955,0.4,-2.350785e+03,-1.098881e+01, 3,1,0,0
1955,0.5,-2.350567e+03,-1.077167e+01, 3,1,0,0
1955,0.6,-2.350389e+03,-1.059336e+01, 3,1,0,0
1955,0.7,-2.350238e+03,-1.044209e+01, 3,1,0,0
1955,0.8,-2.350106e+03,-1.031071e+01, 3,1,0,0
1955,0.9,-2.349990e+03,-1.019460e+01, 3,1,0,0
1955,1,-2.349895e+03,-1.009058e+01, 2,0,0,0
1956,0,-4.981903e+03,-4.020413e+01, 11,1,1,0
1956,0.1,-4.979686e+03,-3.790185e+01, 11,1,1,0
1956,0.2,-4.978979e+03,-3.717694e+01, 11,1,1,0
1956,0.3,-4.978307e+03,-3.670985e+01, 11,1,1,0
1956,0.4,-4.978159e+03,-3.635697e+01, 11,1,1,0
1956,0.5,-4.977609e+03,-3.606995e+01, 11,1,1,0
1956,0.6,-4.977628e+03,-3.582632e+01, 11,1,1,0
1956,0.7,-4.976811e+03,-3.561373e+01, 11,1,1,0
1956,0.8,-4.977633e+03,-3.542458e+01, 11,1,1,0
1956,0.9,-4.976851e+03,-3.525385e+01, 11,1,1,0
1956,1,-4.977050e+03,-3.509803e+01, 10,0,1,0
1957,0,-1.772538e+04,-2.999101e+01, 8,2,1,0
1957,0.1,-1.772162e+04,-2.558048e+01, 8,2,1,0
1957,0.2,-1.772073e+04,-2.430752e+01, 8,2,1,0
1957,0.3,-1.772154e+04,-2.353582e+01, 8,2,1,0
1957,0.4,-1.772074e+04,-2.298034e+01, 8,2,1,0
1957,0.5,-1.771946e+04,-2.254606e+01, 8,2,1,0
1957,0.6,-1.771887e+04,-2.218945e+01, 8,2,1,0
1957,0.7,-1.771830e+04,-2.188689e+01, 8,2,1,0
1957,0.8,-1.771803e+04,-2.162414e+01, 8,2,1,0
1957,0.9,-1.771780e+04,-2.139192e+01, 8,2,1,0
1957,1,-1.771935e+04,-2.118387e+01, 6,0,1,0
1958,0,-4.331051e+03,-5.481508e+01, 14,3,2,0
1958,0.1,-4.326446e+03,-4.819929e+01, 14,3,2,0
1958,0.2,-4.323736e+03,-4.628985e+01, 14,3,2,0
1958,0.3,-4.322346e+03,-4.513229e+01, 14,3,2,0
1958,0.4,-4.321460e+03,-4.429907e+01, 14,3,2,0
1958,0.5,-4.321239e+03,-4.364766e+01, 14,3,2,0
1958,0.6,-4.319422e+03,-4.311274e+01, 14,3,2,0
1958,0.7,-4.319589e+03,-4.265891e+01, 14,3,2,0
1958,0.8,-4.318574e+03,-4.226478e+01, 14,3,2,0
1958,0.9,-4.319310e+03,-4.191645e+01, 14,3,2,0
1958,1,-4.319381e+03,-4.160438e+01, 11,0,2,0
1959,0,-3.917001e+04,-1.049221e+01, 3,0,1,1
1959,0.1,-3.917011e+04,-1.059755e+01, 3,0,1,1
1959,0.2,-3.917023e+04,-1.071531e+01, 3,0,1,1
1959,0.3,-3.917036e+04,-1.084882e+01, 3,0,1,1
1959,0.4,-3.917052e+04,-1.100295e+01, 3,0,1,1
1959,0.5,-3.917070e+04,-1.118525e+01, 3,0,1,1
1959,0.6,-3.917092e+04,-1.140837e+01, 3,0,1,1
1959,0.7,-3.917121e+04,-1.169603e+01, 3,0,1,1
1959,0.8,-3.917162e+04,-1.210147e+01, 3,0,1,1
1959,0.9,-3.917231e+04,-1.279460e+01, 3,0,1,1
1959,1,-3.917486e+04,-1.457315e+01, 3,0,1,0
1960,0,-2.099104e+03,-1.707947e+01, 0,0,0,0
1960,0.1,-2.096898e+03,-1.487421e+01, 0,0,0,0
1960,0.2,-2.096262e+03,-1.423773e+01, 0,0,0,0
1960,0.3,-2.095876e+03,-1.385187e+01, 0,0,0,0
1960,0.4,-2.095598e+03,-1.357413e+01, 0,0,0,0
1960,0.5,-2.095381e+03,-1.335699e+01, 0,0,0,0
1960,0.6,-2.095203e+03,-1.317869e+01, 0,0,0,0
1960,0.7,-2.095051e+03,-1.302741e+01, 0,0,0,0
1960,0.8,-2.094920e+03,-1.289603e+01, 0,0,0,0
1960,0.9,-2.094804e+03,-1.277992e+01, 0,0,0,0
1960,1,-2.094700e+03,-1.267590e+01, 0,0,0,0
1961,0,-1.840959e+04,-4.413855e+01, 12,0,3,1
1961,0.1,-1.834355e+04,-5.147846e+01, 13,0,4,1
1961,0.2,-1.836105e+04,-5.272028e+01, 15,2,3,0
1961,0.3,-1.848212e+04,-7.513194e+01, 20,2,4,0
1961,0.4,-1.847924e+04,-7.327921e+01, 20,2,4,0
1961,0.5,-1.843064e+04,-5.276440e+01, 15,2,3,0
1961,0.6,-1.840332e+04,-4.250954e+01, 14,2,2,0
1961,0.7,-1.842998e+04,-5.210523e+01, 15,2,3,0
1961,0.8,-1.835899e+04,-5.003689e+01, 15,2,3,0
1961,0.9,-1.846114e+04,-6.954714e+01, 19,2,4,0
1961,1,-1.835826e+04,-4.959663e+01, 13,0,3,0
1962,0,-2.681417e+04,-1.049221e+01, 3,0,1,1
1962,0.1,-2.681428e+04,-1.059755e+01, 3,0,1,1
1962,0.2,-2.681439e+04,-1.071531e+01, 3,0,1,1
1962,0.3,-2.681453e+04,-1.084882e+01, 3,0,1,1
1962,0.4,-2.681468e+04,-1.100295e+01, 3,0,1,1
1962,0.5,-2.681486e+04,-1.118525e+01, 3,0,1,1
1962,0.6,-2.681509e+04,-1.140837e+01, 3,0,1,1
1962,0.7,-2.681538e+04,-1.169603e+01, 3,0,1,1
1962,0.8,-2.681578e+04,-1.210147e+01, 3,0,1,1
1962,0.9,-2.681647e+04,-1.279460e+01, 3,0,1,1
1962,1,-2.681323e+04,-2.150026e+00, 0,0,0,0
1963,0,-1.007444e+03,-2.234242e+01, 5,1,0,0
1963,0.1,-1.005239e+03,-2.013716e+01, 5,1,0,0
1963,0.2,-1.004602e+03,-1.950068e+01, 5,1,0,0
1963,0.3,-1.004217e+03,-1.911482e+01, 5,1,0,0
1963,0.4,-1.003939e+03,-1.883708e+01, 5,1,0,0
1963,0.5,-1.003722e+03,-1.861994e+01, 5,1,0,0
1963,0.6,-1.003543e+03,-1.844164e+01, 5,1,0,0
1963,0.7,-1.003392e+03,-1.829036e+01, 5,1,0,0
1963,0.8,-1.003261e+03,-1.815898e+01, 5,1,0,0
1963,0.9,-1.003144e+03,-1.804287e+01, 5,1,0,0
1963,1,-1.003060e+03,-1.793885e+01, 4,0,0,0
1964,0,-9.646755e+03,-6.485838e+01, 17,2,2,0
1964,0.1,-9.642696e+03,-6.035084e+01, 17,2,2,0
1964,0.2,-9.644558e+03,-5.898945e+01, 17,2,2,0
1964,0.3,-9.645211e+03,-5.813650e+01, 17,2,2,0
1964,0.4,-9.690781e+03,-8.679467e+01, 23,2,4,0
1964,0.5,-9.690207e+03,-8.622062e+01, 23,2,4,0
1964,0.6,-9.639610e+03,-5.657979e+01, 17,2,2,0
1964,0.7,-9.689294e+03,-8.530818e+01, 23,2,4,0
1964,0.8,-9.638926e+03,-5.589539e+01, 17,2,2,0
1964,0.9,-9.635759e+03,-5.560855e+01, 17,2,2,0
1964,1,-9.633813e+03,-5.534871e+01, 15,0,2,0
1965,0,-1.869569e+04,-9.071602e+00, 2,1,0,0
1965,0.1,-1.869348e+04,-6.866338e+00, 2,1,0,0
1965,0.2,-1.866895e+04,-6.229857e+00, 2,1,0,0
1965,0.3,-1.872443e+04,-2.490383e+01, 8,2,1,0
1965,0.4,-1.872387e+04,-2.434835e+01, 8,2,1,0
1965,0.5,-1.869197e+04,-5.349123e+00, 2,1,0,0
1965,0.6,-1.872308e+04,-2.355746e+01, 8,2,1,0
1965,0.7,-1.872260e+04,-2.325490e+01, 8,2,1,0
1965,0.8,-1.872234e+04,-2.299215e+01, 8,2,1,0
1965,0.9,-1.872210e+04,-2.275993e+01, 8,2,1,0
1965,1,-1.869163e+04,-4.668028e+00, 1,0,0,0
1966,0,-1.091482e+04,-3.591007e+01, 9,1,2,0
1966,0.1,-1.091256e+04,-3.360779e+01, 9,1,2,0
1966,0.2,-1.091179e+04,-3.288288e+01, 9,1,2,0
1966,0.3,-1.087313e+04,-3.326001e+00, 1,1,0,0
1966,0.4,-1.087285e+04,-3.048260e+00, 1,1,0,0
1966,0.5,-1.091077e+04,-3.177589e+01, 9,1,2,0
1966,0.6,-1.087246e+04,-2.652815e+00, 1,1,0,0
1966,0.7,-1.091050e+04,-3.131967e+01, 9,1,2,0
1966,0.8,-1.087218e+04,-2.370159e+00, 1,1,0,0
1966,0.9,-1.087206e+04,-2.254049e+00, 1,1,0,0
1966,1,-1.090981e+04,-3.080398e+01, 8,0,2,0
1968,0,-1.469950e+03,-2.202945e+01, 5,1,0,0
1968,0.1,-1.467745e+03,-1.982418e+01, 5,1,0,0
1968,0.2,-1.467109e+03,-1.918770e+01, 5,1,0,0
1968,0.3,-1.466723e+03,-1.880185e+01, 5,1,0,0
1968,0.4,-1.466445e+03,-1.852411e+01, 5,1,0,0
1968,0.5,-1.466228e+03,-1.830697e+01, 5,1,0,0
1968,0.6,-1.466050e+03,-1.812866e+01, 5,1,0,0
1968,0.7,-1.465898e+03,-1.797738e+01, 5,1,0,0
1968,0.8,-1.465767e+03,-1.784601e+01, 5,1,0,0
1968,0.9,-1.465651e+03,-1.772990e+01, 5,1,0,0
1968,1,-1.465196e+03,-1.762587e+01, 4,0,0,0
1969,0,-1.088767e+04,-4.510972e+01, 9,0,3,1
1969,0.1,-1.087367e+04,-3.886883e+01, 7,1,2,0
1969,0.2,-1.087306e+04,-3.814393e+01, 7,1,2,0
1969,0.3,-1.087347e+04,-3.767683e+01, 7,1,2,0
1969,0.4,-1.087120e+04,-3.732395e+01, 7,1,2,0
1969,0.5,-1.088019e+04,-3.703693e+01, 7,1,2,0
1969,0.6,-1.086962e+04,-3.679330e+01, 7,1,2,0
1969,0.7,-1.086933e+04,-3.658071e+01, 7,1,2,0
1969,0.8,-1.086851e+04,-3.639156e+01, 7,1,2,0
1969,0.9,-1.086904e+04,-3.622083e+01, 7,1,2,0
1969,1,-1.086846e+04,-3.606501e+01, 6,0,2,0
1970,0,-3.576874e+04,-2.891105e+01, 7,2,1,0
1970,0.1,-3.576473e+04,-2.450052e+01, 7,2,1,0
1970,0.2,-3.576321e+04,-2.322756e+01, 7,2,1,0
1970,0.3,-3.576218e+04,-2.245586e+01, 7,2,1,0
1970,0.4,-3.576234e+04,-2.190038e+01, 7,2,1,0
1970,0.5,-3.576156e+04,-2.146610e+01, 7,2,1,0
1970,0.6,-3.576120e+04,-2.110949e+01, 7,2,1,0
1970,0.7,-3.576053e+04,-2.080693e+01, 7,2,1,0
1970,0.8,-3.576063e+04,-2.054418e+01, 7,2,1,0
1970,0.9,-3.576041e+04,-2.031196e+01, 7,2,1,0
1970,1,-3.576091e+04,-2.010391e+01, 5,0,1,0
1971,0,-6.573639e+03,-9.039509e+00, 2,1,0,0
1971,0.1,-6.571434e+03,-6.834244e+00, 2,1,0,0
1971,0.2,-6.630747e+03,-2.042795e+01, 6,1,1,0
1971,0.3,-6.575052e+03,-5.811911e+00, 2,1,0,0
1971,0.4,-6.571227e+03,-5.534170e+00, 2,1,0,0
1971,0.5,-6.571010e+03,-5.317030e+00, 2,1,0,0
1971,0.6,-6.578692e+03,-5.138724e+00, 2,1,0,0
1971,0.7,-6.569587e+03,-4.987445e+00, 2,1,0,0
1971,0.8,-6.629405e+03,-1.908625e+01, 6,1,1,0
1971,0.9,-6.569339e+03,-4.739959e+00, 2,1,0,0
1971,1,-6.570444e+03,-4.635935e+00, 1,0,0,0
1973,0,-7.204357e+02,-2.202575e+01, 1,0,0,0
1973,0.1,-7.182304e+02,-1.982049e+01, 1,0,0,0
1973,0.2,-7.175939e+02,-1.918401e+01, 1,0,0,0
1973,0.3,-7.172080e+02,-1.879816e+01, 1,0,0,0
1973,0.4,-7.169303e+02,-1.852042e+01, 1,0,0,0
1973,0.5,-7.167131e+02,-1.830328e+01, 1,0,0,0
1973,0.6,-7.165348e+02,-1.812497e+01, 1,0,0,0
1973,0.7,-7.163835e+02,-1.797369e+01, 1,0,0,0
1973,0.8,-7.162521e+02,-1.784231e+01, 1,0,0,0
1973,0.9,-7.161360e+02,-1.772620e+01, 1,0,0,0
1973,1,-7.160320e+02,-1.762218e+01, 1,0,0,0
1974,0,-2.020032e+04,-2.339186e+01, 5,1,1,0
1974,0.1,-2.019811e+04,-2.118660e+01, 5,1,1,0
1974,0.2,-2.019723e+04,-2.055012e+01, 5,1,1,0
1974,0.3,-2.019571e+04,-2.016426e+01, 5,1,1,0
1974,0.4,-2.019681e+04,-1.988652e+01, 5,1,1,0
1974,0.5,-2.019635e+04,-1.966938e+01, 5,1,1,0
1974,0.6,-2.019617e+04,-1.949108e+01, 5,1,1,0
1974,0.7,-2.019602e+04,-1.933980e+01, 5,1,1,0
1974,0.8,-2.019589e+04,-1.920842e+01, 5,1,1,0
1974,0.9,-2.019483e+04,-1.909231e+01, 5,1,1,0
1974,1,-2.019506e+04,-1.898829e+01, 4,0,1,0
1976,0,-1.171246e+04,-2.186208e+01, 5,0,1,0
1976,0.1,-1.171265e+04,-2.186190e+01, 5,0,1,0
1976,0.2,-1.171272e+04,-2.186171e+01, 5,0,1,0
1976,0.3,-1.171290e+04,-2.186152e+01, 5,0,1,0
1976,0.4,-1.171290e+04,-2.186134e+01, 5,0,1,0
1976,0.5,-1.171266e+04,-2.186115e+01, 5,0,1,0
1976,0.6,-1.171284e+04,-2.186097e+01, 5,0,1,0
1976,0.7,-1.171277e+04,-2.186078e+01, 5,0,1,0
1976,0.8,-1.171273e+04,-2.186059e+01, 5,0,1,0
1976,0.9,-1.171274e+04,-2.186041e+01, 5,0,1,0
1976,1,-1.171265e+04,-2.186022e+01, 5,0,1,0
1978,0,-5.884570e+03,-4.816745e+01, 13,2,2,0
1978,0.1,-5.879653e+03,-4.375692e+01, 13,2,2,0
1978,0.2,-5.877400e+03,-4.248396e+01, 13,2,2,0
1978,0.3,-5.878044e+03,-4.171225e+01, 13,2,2,0
1978,0.4,-5.876073e+03,-4.115677e+01, 13,2,2,0
1978,0.5,-5.876464e+03,-4.072249e+01, 13,2,2,0
1978,0.6,-5.876107e+03,-4.036588e+01, 13,2,2,0
1978,0.7,-5.876126e+03,-4.006333e+01, 13,2,2,0
1978,0.8,-5.874948e+03,-3.980057e+01, 13,2,2,0
1978,0.9,-5.875442e+03,-3.956835e+01, 13,2,2,0
1978,1,-5.874639e+03,-3.936031e+01, 11,0,2,0
1979,0,-8.136744e+02,-1.707947e+01, 0,0,0,0
1979,0.1,-8.114691e+02,-1.487421e+01, 0,0,0,0
1979,0.2,-8.108326e+02,-1.423773e+01, 0,0,0,0
1979,0.3,-8.104467e+02,-1.385187e+01, 0,0,0,0
1979,0.4,-8.101690e+02,-1.357413e+01, 0,0,0,0
1979,0.5,-8.099518e+02,-1.335699e+01, 0,0,0,0
1979,0.6,-8.097735e+02,-1.317869e+01, 0,0,0,0
1979,0.7,-8.096222e+02,-1.302741e+01, 0,0,0,0
1979,0.8,-8.094908e+02,-1.289603e+01, 0,0,0,0
1979,0.9,-8.093747e+02,-1.277992e+01, 0,0,0,0
1979,1,-8.092707e+02,-1.267590e+01, 0,0,0,0
1980,0,-3.117915e+04,-2.891105e+01, 7,2,1,0
1980,0.1,-3.117697e+04,-2.450052e+01, 7,2,1,0
1980,0.2,-3.117536e+04,-2.322756e+01, 7,2,1,0
1980,0.3,-3.117506e+04,-2.245586e+01, 7,2,1,0
1980,0.4,-3.117407e+04,-2.190038e+01, 7,2,1,0
1980,0.5,-3.117443e+04,-2.146610e+01, 7,2,1,0
1980,0.6,-3.117158e+04,-2.110949e+01, 7,2,1,0
1980,0.7,-3.117289e+04,-2.080693e+01, 7,2,1,0
1980,0.8,-3.117261e+04,-2.054418e+01, 7,2,1,0
1980,0.9,-3.110880e+04,-2.254049e+00, 1,1,0,0
1980,1,-3.117040e+04,-2.010391e+01, 5,0,1,0
1981,0,-1.906798e+04,-4.162268e+01, 12,2,1,0
1981,0.1,-1.906405e+04,-3.721215e+01, 12,2,1,0
1981,0.2,-1.906767e+04,-4.980007e+01, 15,2,2,0
1981,0.3,-1.906682e+04,-4.894712e+01, 15,2,2,0
1981,0.4,-1.906097e+04,-3.461200e+01, 12,2,1,0
1981,0.5,-1.906515e+04,-4.781234e+01, 15,2,2,0
1981,0.6,-1.906374e+04,-4.739041e+01, 15,2,2,0
1981,0.7,-1.906338e+04,-4.702654e+01, 15,2,2,0
1981,0.8,-1.905915e+04,-3.325579e+01, 12,2,1,0
1981,0.9,-1.905926e+04,-3.302358e+01, 12,2,1,0
1981,1,-1.906329e+04,-4.615933e+01, 13,0,2,0
1982,0,-5.555389e+03,-2.999101e+01, 8,2,1,0
1982,0.1,-5.550433e+03,-2.558048e+01, 8,2,1,0
1982,0.2,-5.549160e+03,-2.430752e+01, 8,2,1,0
1982,0.3,-5.548388e+03,-2.353582e+01, 8,2,1,0
1982,0.4,-5.546251e+03,-2.298034e+01, 8,2,1,0
1982,0.5,-5.547398e+03,-2.254606e+01, 8,2,1,0
1982,0.6,-5.547042e+03,-2.218945e+01, 8,2,1,0
1982,0.7,-5.546739e+03,-2.188689e+01, 8,2,1,0
1982,0.8,-5.546476e+03,-2.162414e+01, 8,2,1,0
1982,0.9,-5.546234e+03,-2.139192e+01, 8,2,1,0
1982,1,-5.546391e+03,-2.118387e+01, 6,0,1,0
1983,0,-1.681962e+04,-2.999101e+01, 8,2,1,0
1983,0.1,-1.681614e+04,-2.558048e+01, 8,2,1,0
1983,0.2,-1.681474e+04,-2.430752e+01, 8,2,1,0
